"Lista de precios","Producto","UOM","Proveedor","Precio"
"VENTA","26,70 x 3,75 x CC RI LC SAE 1010 DIN 2394 (7170/7170)","KILOGRAMO","","0.00"
"COMPRA","26,70 x 3,75 x CC RI LC SAE 1010 DIN 2394 (7170/7170)","KILOGRAMO","TUPER","1.62"
"VENTA","26,70 x 3,35 x CC RI LC SAE 1010 DIN 2394/ EN10305-3 (6000/6000)","KILOGRAMO","","0.00"
"COMPRA","26,70 x 3,35 x CC RI LC SAE 1010 DIN 2394/ EN10305-3 (6000/6000)","KILOGRAMO","TUPER","1.62"
"VENTA","26,70 x 3,00 x CC RI LC SAE 1010 DIN 2394/ EN10305-3 (6000/6000)","KILOGRAMO","","0.00"
"COMPRA","26,70 x 3,00 x CC RI LC SAE 1010 DIN 2394/ EN10305-3 (6000/6000)","KILOGRAMO","TUPER","1.68"
"VENTA","26,70 x 2,87 x SC X42 PSL2 ASTM A 106 / API 5L 3/4"" SCH 40 (11800/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","26,70 x 2,87 x SC X42 PSL2 ASTM A 106 / API 5L 3/4"" SCH 40 (11800/11800)","KILOGRAMO","","2.79"
"COMPRA","26,70 x 2,87 x SC X42 PSL2 ASTM A 106 / API 5L 3/4"" SCH 40 (11800/11800)","KILOGRAMO","CUMIC","1.89"
"VENTA","26,70 x 2,87 x SC X42 PSL1 ASTM A 106 / API 5L 3/4"" SCH 40 (11800/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","26,70 x 2,87 x SC X42 PSL1 ASTM A 106 / API 5L 3/4"" SCH 40 (11800/11800)","KILOGRAMO","","2.79"
"VENTA","26,70 x 2,87 x SC SAE 1010 ASTM A 179 3/4"" SCH 40 (11800/11800)","KILOGRAMO","","0.00"
"VENTA","26,70 x 2,87 x SC GºB ASTM A 106 3/4"" SCH 40 (6000/6000)","KILOGRAMO","","2.70"
"REVENDEDOR","26,70 x 2,87 x SC GºB ASTM A 106 3/4"" SCH 40 (6000/6000)","KILOGRAMO","","2.79"
"VENTA","26,70 x 2,87 x SC GºB ASTM A 106 3/4"" SCH 40 (11800/11800)","KILOGRAMO","","2.70"
"REVENDEDOR","26,70 x 2,87 x SC GºB ASTM A 106 3/4"" SCH 40 (11800/11800)","KILOGRAMO","","2.79"
"VENTA","26,70 x 2,87 x SC 316 L ASTM A 312 3/4"" SCH 40 (11800/11800)","KILOGRAMO","","0.00"
"COMPRA","26,70 x 2,87 x SC 316 L ASTM A 312 3/4"" SCH 40 (11800/11800)","KILOGRAMO","CUMIC","6.46"
"VENTA","26,70 x 2,87 x SC 304 L ASTM A 312 3/4"" SCH 40 (11800/11800)","KILOGRAMO","","0.00"
"COMPRA","26,70 x 2,87 x SC 304 L ASTM A 312 3/4"" SCH 40 (11800/11800)","KILOGRAMO","CUMIC","4.31"
"VENTA","26,70 x 2,65 x CC RI LC SAE 1008/1010   DIN 2394 (6000/6000)","KILOGRAMO","","0.00"
"COMPRA","26,70 x 2,65 x CC RI LC SAE 1008/1010   DIN 2394 (6000/6000)","KILOGRAMO","TUPER","1.64"
"VENTA","26,70 x 2,11 x SC 316 L ASTM A 312 3/4"" SCH 10 (11800/11800)","KILOGRAMO","","0.00"
"COMPRA","26,70 x 2,11 x SC 316 L ASTM A 312 3/4"" SCH 10 (11800/11800)","KILOGRAMO","CUMIC","6.51"
"VENTA","26,70 x 2,00 x CC RI LC SAE 1008/1010   DIN 2394/ EN10305-3 (6000/6000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 4,50 x SC SAE 1010 (12000/12000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 3,43 x SC SAE 1010 ASTM A 179 (11800/11800)","KILOGRAMO","","0.00"
"VENTA","25,40 x 3,43 x SC SAE 1010 (12000/12000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 3,40 x SC SAE 1008 ASTM A 519 (3900/3900)","KILOGRAMO","","0.00"
"VENTA","25,40 x 3,35 x CC RI LC SAE 1010 DIN 2394 (6000/6000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 3,00 x CC RI LC SAE 1020 DIN 2394 (6000/6000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 3,00 x CC RI LC SAE 1010 DIN 2394 (6000/6000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 2,77 x SC SAE 1010 ASTM A 179 (5800/5800)","KILOGRAMO","","0.00"
"VENTA","25,40 x 2,77 x SC ASTM A 179 (11800/11800)","KILOGRAMO","","0.00"
"COMPRA","25,40 x 2,77 x SC ASTM A 179 (11800/11800)","KILOGRAMO","YIYANG","1.40"
"VENTA","25,40 x 2,65 x CC RI LC SAE 1010 DIN 2394 (6000/6000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 2,50 x CCC LC SAE 1004/1008 IRAM 500-2590 (6000/6000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 2,25 x CC RI LC SAE 1010 DIN 2394 (6000/6000)","KILOGRAMO","","0.00"
"COMPRA","25,40 x 2,25 x CC RI LC SAE 1010 DIN 2394 (6000/6000)","KILOGRAMO","TUPER","1.80"
"VENTA","25,40 x 2,11 x SC SAE 1010 ASTM A 179 (5800/5800)","KILOGRAMO","","0.00"
"VENTA","25,40 x 2,11 x SC SAE 1010 ASTM A 179 (11800/11800)","KILOGRAMO","","0.00"
"COMPRA","25,40 x 2,11 x SC SAE 1010 ASTM A 179 (11800/11800)","KILOGRAMO","YIYANG","1.40"
"VENTA","25,40 x 2,00 x CCC LC SAE 1004/1008 IRAM 500-2590 (7160/7160)","KILOGRAMO","","0.00"
"VENTA","25,40 x 2,00 x CCC LC SAE 1004/1008 IRAM 500-2590 (6200/6200)","KILOGRAMO","","0.00"
"VENTA","25,40 x 2,00 x CCC LC SAE 1004/1008 IRAM 500-2590 (6000/6000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 2,00 x CC LC SAE 1004/1008 IRAM 500-2590 (6000/6000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 1,80 x CC LC SAE 1004/1008 IRAM 500-2590 (6000/6000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 1,77 x SC SAE 1010 ASTM A 179 (11800/11800)","KILOGRAMO","","0.00"
"VENTA","25,40 x 1,70 x SC SAE 1008/1010   ASTM A 179 (4400/4400)","KILOGRAMO","","0.00"
"VENTA","25,40 x 1,60 x CC LF (6000/6000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 1,10 x CC LF (6000/6000)","KILOGRAMO","","0.00"
"VENTA","25,40 x 0,90 x CC LF SAE 1004/1008 IRAM 500-2590 (6000/6000)","KILOGRAMO","","0.00"
"VENTA","22,20 x 2,00 x CC RI LC SAE 1020 DIN 2394 (4100/4100)","KILOGRAMO","","0.00"
"VENTA","22,20 x 1,80 x CC LC SAE 1004/1008 IRAM 500-2590 (6000/6000)","KILOGRAMO","","0.00"
"VENTA","22,20 x 1,25 x CC LF (6000/6000)","KILOGRAMO","","0.00"
"VENTA","219,10 x 8,18 x SC X52 PSL2 ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1","KILOGRAMO","","0.00"
"VENTA","219,10 x 8,18 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 40 (10000/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 8,18 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 40 (10000/11800)","KILOGRAMO","","2.20"
"COMPRA","219,10 x 8,18 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 40 (10000/11800)","KILOGRAMO","TPCO","1.54"
"VENTA","219,10 x 8,18 x SC X42 PSL1 ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1","KILOGRAMO","","0.00"
"COMPRA","219,10 x 8,18 x SC X42 PSL1 ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1","KILOGRAMO","CUMIC","2.24"
"VENTA","219,10 x 8,18 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 40 (11800/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 8,18 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 40 (11800/11800)","KILOGRAMO","","2.10"
"COMPRA","219,10 x 8,18 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 40 (11800/11800)","KILOGRAMO","ADLER STEEL LTD","1.19"
"VENTA","219,10 x 8,18 x SC GºB PSL2 ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1","KILOGRAMO","","0.00"
"VENTA","219,10 x 8,18 x SC GºB PSL2 ASTM A 106 / API 5L 8"" SCH 40 (11800/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 8,18 x SC GºB PSL2 ASTM A 106 / API 5L 8"" SCH 40 (11800/11800)","KILOGRAMO","","2.10"
"COMPRA","219,10 x 8,18 x SC GºB PSL2 ASTM A 106 / API 5L 8"" SCH 40 (11800/11800)","KILOGRAMO","TPCO","0.00"
"VENTA","219,10 x 8,18 x SC GºB ASTM A 106 8"" SCH 40 (8880/11800)","KILOGRAMO","","2.03"
"REVENDEDOR","219,10 x 8,18 x SC GºB ASTM A 106 8"" SCH 40 (8880/11800)","KILOGRAMO","","2.10"
"VENTA","219,10 x 8,18 x SC GºB ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1 8"" SC","KILOGRAMO","","0.00"
"VENTA","219,10 x 8,18 x SC GºB ASTM A 106 / API 5L 8"" SCH 40 (11700/11800)","KILOGRAMO","","2.03"
"REVENDEDOR","219,10 x 8,18 x SC GºB ASTM A 106 / API 5L 8"" SCH 40 (11700/11800)","KILOGRAMO","","2.10"
"VENTA","219,10 x 8,18 x SC GAL GºB ASTM A 106 / API 5L 8"" SCH 40 (6000/12500)","KILOGRAMO","","2.03"
"REVENDEDOR","219,10 x 8,18 x SC GAL GºB ASTM A 106 / API 5L 8"" SCH 40 (6000/12500)","KILOGRAMO","","2.10"
"VENTA","219,10 x 8,18 x SC 316 L ASTM A 312 8"" SCH 40 (11800/11800)","KILOGRAMO","","0.00"
"COMPRA","219,10 x 8,18 x SC 316 L ASTM A 312 8"" SCH 40 (11800/11800)","KILOGRAMO","CUMIC","6.34"
"VENTA","219,10 x 8,18 x SC 304 L ASTM A 312 8"" SCH 40 (5800/5800)","KILOGRAMO","","0.00"
"COMPRA","219,10 x 8,18 x SC 304 L ASTM A 312 8"" SCH 40 (5800/5800)","KILOGRAMO","TUBACEX","4.74"
"VENTA","219,10 x 8,18 x CC RI ASTM A 120 8"" SCH 40 (11000/13000)","KILOGRAMO","","0.00"
"VENTA","219,10 x 8,18 x CC (ERW) GºB PSL1 API 5L / A53 8"" SCH 40 (6000/12000)","KILOGRAMO","","0.00"
"COMPRA","219,10 x 8,18 x CC (ERW) GºB PSL1 API 5L / A53 8"" SCH 40 (6000/12000)","KILOGRAMO","CUMIC","0.00"
"VENTA","219,10 x 7,04 x SC X52 PSL2 ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1","KILOGRAMO","","0.00"
"VENTA","219,10 x 7,04 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 30 (10000/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 7,04 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 30 (10000/11800)","KILOGRAMO","","2.28"
"COMPRA","219,10 x 7,04 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 30 (10000/11800)","KILOGRAMO","ADLER STEEL LTD","0.00"
"COMPRA","219,10 x 7,04 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 30 (10000/11800)","KILOGRAMO","TPCO","1.62"
"VENTA","219,10 x 7,04 x SC X42 PSL2 ASTM A 106 / API 5L 8"" SCH 30 (11500/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 7,04 x SC X42 PSL2 ASTM A 106 / API 5L 8"" SCH 30 (11500/11800)","KILOGRAMO","","2.18"
"COMPRA","219,10 x 7,04 x SC X42 PSL2 ASTM A 106 / API 5L 8"" SCH 30 (11500/11800)","KILOGRAMO","TPCO","2.30"
"VENTA","219,10 x 7,04 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 30 (11800/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 7,04 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 30 (11800/11800)","KILOGRAMO","","2.18"
"COMPRA","219,10 x 7,04 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 30 (11800/11800)","KILOGRAMO","TPCO","1.22"
"VENTA","219,10 x 7,04 x SC SAE 1020 ASTM A 106 / API 5L 8"" SCH 30 (11800/11800)","KILOGRAMO","","2.10"
"REVENDEDOR","219,10 x 7,04 x SC SAE 1020 ASTM A 106 / API 5L 8"" SCH 30 (11800/11800)","KILOGRAMO","","2.18"
"VENTA","219,10 x 7,04 x SC GºB PSL1 ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1","KILOGRAMO","","0.00"
"VENTA","219,10 x 7,04 x SC GºB PSL1 ASTM A 106 / API 5L 8"" SCH 30 (11800/11800)","KILOGRAMO","","2.10"
"REVENDEDOR","219,10 x 7,04 x SC GºB PSL1 ASTM A 106 / API 5L 8"" SCH 30 (11800/11800)","KILOGRAMO","","2.18"
"VENTA","219,10 x 7,04 x SC ASTM A 106 8"" SCH 30 (9400/11800)","KILOGRAMO","","2.10"
"REVENDEDOR","219,10 x 7,04 x SC ASTM A 106 8"" SCH 30 (9400/11800)","KILOGRAMO","","2.18"
"VENTA","219,10 x 6,35 x SC X52 PSL2 ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1","KILOGRAMO","","0.00"
"VENTA","219,10 x 6,35 x SC X52 PSL2 ASTM A 106 / API 5L TRICAPADO 3LPP DIN 30678 8"" SCH 20 (11/13)","KILOGRAMO","","0.00"
"VENTA","219,10 x 6,35 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 20 (10000/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 6,35 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 20 (10000/11800)","KILOGRAMO","","2.27"
"COMPRA","219,10 x 6,35 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 20 (10000/11800)","KILOGRAMO","TPCO","1.60"
"VENTA","219,10 x 6,35 x SC X42 PSL1 ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1","KILOGRAMO","","0.00"
"COMPRA","219,10 x 6,35 x SC X42 PSL1 ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1","KILOGRAMO","CUMIC","2.36"
"VENTA","219,10 x 6,35 x SC X42 PSL1 ASTM A 106 / API 5L TRICAPADO 3LPE DIN 30670 8"" SCH 20 (11800/11800)","KILOGRAMO","","0.00"
"VENTA","219,10 x 6,35 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 20 (11800/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 6,35 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 20 (11800/11800)","KILOGRAMO","","2.17"
"COMPRA","219,10 x 6,35 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 20 (11800/11800)","KILOGRAMO","TPCO","1.61"
"COMPRA","219,10 x 6,35 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 20 (11800/11800)","KILOGRAMO","ADLER STEEL LTD","1.20"
"VENTA","219,10 x 6,35 x SC GºB PSL1 ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1","KILOGRAMO","","0.00"
"VENTA","219,10 x 6,35 x SC GºB ASTM A 106 8"" SCH 20 (8500/11800)","KILOGRAMO","","2.10"
"REVENDEDOR","219,10 x 6,35 x SC GºB ASTM A 106 8"" SCH 20 (8500/11800)","KILOGRAMO","","2.17"
"VENTA","219,10 x 6,35 x SC GºB ASTM A 106 / API 5L TRICAPADO 3LPE DIN 30670 8"" SCH 20 (11800/11800)","KILOGRAMO","","0.00"
"COMPRA","219,10 x 6,35 x SC GºB ASTM A 106 / API 5L TRICAPADO 3LPE DIN 30670 8"" SCH 20 (11800/11800)","KILOGRAMO","ADLER STEEL LTD","2.12"
"VENTA","219,10 x 6,35 x SC GºB ASTM A 106 / API 5L 8"" SCH 20 (11700/11800)","KILOGRAMO","","2.10"
"REVENDEDOR","219,10 x 6,35 x SC GºB ASTM A 106 / API 5L 8"" SCH 20 (11700/11800)","KILOGRAMO","","2.17"
"VENTA","219,10 x 6,35 x SC Gr.6 ASTM A 333 8"" SCH 20 (5800/12500)","KILOGRAMO","","0.00"
"VENTA","219,10 x 6,35 x CC RI ASTM A 53 Gr A 8"" SCH 20 (10300/12900)","KILOGRAMO","","0.00"
"VENTA","219,10 x 5,60 x CC X42 PSL1 API 5L 8"" (10500/12500)","KILOGRAMO","","0.00"
"VENTA","219,10 x 4,80 x CC X42 PSL1 API 5L 8"" (10500/12500)","KILOGRAMO","","0.00"
"VENTA","219,10 x 3,76 x SC 316 L ASTM A 312 8"" SCH 10 (11800/11800)","KILOGRAMO","","0.00"
"COMPRA","219,10 x 3,76 x SC 316 L ASTM A 312 8"" SCH 10 (11800/11800)","KILOGRAMO","CUMIC","6.68"
"VENTA","219,10 x 3,76 x SC 304 L ASTM A 312 8"" SCH 10 (11800/11800)","KILOGRAMO","","0.00"
"COMPRA","219,10 x 3,76 x SC 304 L ASTM A 312 8"" SCH 10 (11800/11800)","KILOGRAMO","CUMIC","4.47"
"VENTA","219,10 x 23,01 x SC SAE 1008 ASTM A 106 / API 5L 8"" SCH 160 (11800/11800)","KILOGRAMO","","0.00"
"VENTA","219,10 x 23,01 x SC GºB ASTM A 106 8"" SCH 160 (11800/11800)","KILOGRAMO","","0.00"
"VENTA","219,10 x 23,01 x SC GºB ASTM A 106 / API 5L 8"" SCH 160 (11800/11800)","KILOGRAMO","","0.00"
"VENTA","219,10 x 20,62 x SC GºB ASTM A 106 8"" SCH 140 (11800/11800)","KILOGRAMO","","0.00"
"VENTA","219,10 x 18,26 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 120 (11800/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 18,26 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 120 (11800/11800)","KILOGRAMO","","2.20"
"COMPRA","219,10 x 18,26 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 120 (11800/11800)","KILOGRAMO","TPCO","1.80"
"VENTA","219,10 x 18,26 x SC GºB ASTM A 106 8"" SCH 120 (8700/11800)","KILOGRAMO","","2.13"
"REVENDEDOR","219,10 x 18,26 x SC GºB ASTM A 106 8"" SCH 120 (8700/11800)","KILOGRAMO","","2.20"
"VENTA","219,10 x 18,26 x SC GºB ASTM A 106 / API 5L 8"" SCH 120 (11800/11800)","KILOGRAMO","","2.13"
"REVENDEDOR","219,10 x 18,26 x SC GºB ASTM A 106 / API 5L 8"" SCH 120 (11800/11800)","KILOGRAMO","","2.20"
"VENTA","219,10 x 15,09 x SC GºB ASTM A 106 8"" SCH 100 (8200/11800)","KILOGRAMO","","0.00"
"VENTA","219,10 x 12,70 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 80 (10000/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 12,70 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 80 (10000/11800)","KILOGRAMO","","2.20"
"COMPRA","219,10 x 12,70 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 80 (10000/11800)","KILOGRAMO","TPCO","1.62"
"VENTA","219,10 x 12,70 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 80 (11800/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 12,70 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 80 (11800/11800)","KILOGRAMO","","2.10"
"COMPRA","219,10 x 12,70 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 80 (11800/11800)","KILOGRAMO","TPCO","1.61"
"COMPRA","219,10 x 12,70 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 80 (11800/11800)","KILOGRAMO","GATES TRADING HK LTD - (Rafael Silva)","1.17"
"COMPRA","219,10 x 12,70 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 80 (11800/11800)","KILOGRAMO","CUMIC","1.38"
"VENTA","219,10 x 12,70 x SC SAE 1020 ASTM A 106 8"" SCH 80 (8540/11800)","KILOGRAMO","","2.03"
"REVENDEDOR","219,10 x 12,70 x SC SAE 1020 ASTM A 106 8"" SCH 80 (8540/11800)","KILOGRAMO","","2.10"
"VENTA","219,10 x 12,70 x SC GºB ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1 8"" S","KILOGRAMO","","0.00"
"COMPRA","219,10 x 12,70 x SC GºB ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1 8"" S","KILOGRAMO","TRAFICAÑO SA","2.32"
"VENTA","219,10 x 12,70 x SC GºB ASTM A 106 / API 5L 8"" SCH 80 (11800/11800)","KILOGRAMO","","2.03"
"REVENDEDOR","219,10 x 12,70 x SC GºB ASTM A 106 / API 5L 8"" SCH 80 (11800/11800)","KILOGRAMO","","2.10"
"VENTA","219,10 x 12,70 x SC Gr.6 ASTM A 333 8"" SCH 80 (5800/12500)","KILOGRAMO","","0.00"
"VENTA","219,10 x 12,70 x CC X65 PSL2 API 5L 8"" SCH 80 (10/13)","KILOGRAMO","","0.00"
"VENTA","219,10 x 10,31 x SC X52 PSL2 ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1","KILOGRAMO","","0.00"
"VENTA","219,10 x 10,31 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 60 (10000/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 10,31 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 60 (10000/11800)","KILOGRAMO","","2.25"
"COMPRA","219,10 x 10,31 x SC X52 PSL2 ASTM A 106 / API 5L 8"" SCH 60 (10000/11800)","KILOGRAMO","TPCO","1.54"
"VENTA","219,10 x 10,31 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 60 (11800/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 10,31 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 60 (11800/11800)","KILOGRAMO","","2.15"
"COMPRA","219,10 x 10,31 x SC X42 PSL1 ASTM A 106 / API 5L 8"" SCH 60 (11800/11800)","KILOGRAMO","TPCO","1.61"
"VENTA","219,10 x 10,31 x SC SAE 1020 ASTM A 106 8"" SCH 60 (6450/11800)","KILOGRAMO","","2.08"
"REVENDEDOR","219,10 x 10,31 x SC SAE 1020 ASTM A 106 8"" SCH 60 (6450/11800)","KILOGRAMO","","2.15"
"VENTA","219,10 x 10,31 x SC SAE 1020 ASTM A 106 / API 5L 8"" SCH 60 (11800/11800)","KILOGRAMO","","2.08"
"REVENDEDOR","219,10 x 10,31 x SC SAE 1020 ASTM A 106 / API 5L 8"" SCH 60 (11800/11800)","KILOGRAMO","","2.15"
"VENTA","219,10 x 10,31 x SC GºB PSL2 ASTM A 106 / API 5L 8"" SCH 60 (11800/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","219,10 x 10,31 x SC GºB PSL2 ASTM A 106 / API 5L 8"" SCH 60 (11800/11800)","KILOGRAMO","","2.15"
"COMPRA","219,10 x 10,31 x SC GºB PSL2 ASTM A 106 / API 5L 8"" SCH 60 (11800/11800)","KILOGRAMO","TPCO","1.88"
"VENTA","219,10 x 10,31 x SC GºB ASTM A 106 / API 5L TRICAPADO 3PE CAN/CSA STANDARD Z245.21-14 System B1 8"" S","KILOGRAMO","","0.00"
"VENTA","218,20 x 7,50 x LPB ST 52-3 DIN 2393  (10400/10800)","KILOGRAMO","","0.00"
"COMPRA","218,20 x 7,50 x LPB ST 52-3 DIN 2393  (10400/10800)","KILOGRAMO","MARCEGAGLIA ITALIA","3.54"
"VENTA","21,30 x 4,78 x SC SAE 1010 ASTM A 179 1/2"" SCH 160 (11800/11800)","KILOGRAMO","","0.00"
"VENTA","21,30 x 4,78 x SC GºB ASTM A 106 1/2"" SCH 160 (11800/11800)","KILOGRAMO","","0.00"
"VENTA","21,30 x 3,73 x SC SAE 1010 ASTM A 179 1/2"" SCH 80 (11800/11800)","KILOGRAMO","","0.00"
"VENTA","21,30 x 3,73 x SC GºB ASTM A 106 1/2"" SCH 80 (6000/6000)","KILOGRAMO","","2.83"
"REVENDEDOR","21,30 x 3,73 x SC GºB ASTM A 106 1/2"" SCH 80 (6000/6000)","KILOGRAMO","","2.93"
"VENTA","21,30 x 3,73 x SC GºB ASTM A 106 1/2"" SCH 80 (11800/11800)","KILOGRAMO","","2.83"
"REVENDEDOR","21,30 x 3,73 x SC GºB ASTM A 106 1/2"" SCH 80 (11800/11800)","KILOGRAMO","","2.93"
"VENTA","21,30 x 3,73 x SC 316 L ASTM A 312 1/2"" SCH 80 (11800/11800)","KILOGRAMO","","0.00"
"COMPRA","21,30 x 3,73 x SC 316 L ASTM A 312 1/2"" SCH 80 (11800/11800)","KILOGRAMO","CUMIC","6.56"
"VENTA","21,30 x 2,85 x CC LC SAE 1004/1008 IRAM 500-2590 1/2"" (6400/6400)","KILOGRAMO","","0.00"
"VENTA","21,30 x 2,85 x CC LC SAE 1004/1008 IRAM 500-2590 1/2"" (6000/7000)","KILOGRAMO","","0.00"
"VENTA","21,30 x 2,77 x SC X42 PSL2 ASTM A 106 / API 5L 1/2"" SCH 40 (11800/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","21,30 x 2,77 x SC X42 PSL2 ASTM A 106 / API 5L 1/2"" SCH 40 (11800/11800)","KILOGRAMO","","3.01"
"COMPRA","21,30 x 2,77 x SC X42 PSL2 ASTM A 106 / API 5L 1/2"" SCH 40 (11800/11800)","KILOGRAMO","CUMIC","2.10"
"VENTA","21,30 x 2,77 x SC X42 PSL1 ASTM A 106 / API 5L 1/2"" SCH 40 (11800/11800)","KILOGRAMO","","0.00"
"REVENDEDOR","21,30 x 2,77 x SC X42 PSL1 ASTM A 106 / API 5L 1/2"" SCH 40 (11800/11800)","KILOGRAMO","","3.01"
"COMPRA","21,30 x 2,77 x SC X42 PSL1 ASTM A 106 / API 5L 1/2"" SCH 40 (11800/11800)","KILOGRAMO","ADLER STEEL LTD","2.42"
"VENTA","21,30 x 2,77 x SC SAE 1020 ASTM A 106 1/2"" SCH 40 (11800/11800)","KILOGRAMO","","2.91"
"REVENDEDOR","21,30 x 2,77 x SC SAE 1020 ASTM A 106 1/2"" SCH 40 (11800/11800)","KILOGRAMO","","3.01"
"VENTA","21,30 x 2,77 x SC SAE 1010 ASTM A 179 1/2"" SCH 40 (11800/11800)","KILOGRAMO","","0.00"
"VENTA","21,30 x 2,77 x SC GºB ASTM A 106 1/2"" SCH 40 (6000/6000)","KILOGRAMO","","2.91"
"REVENDEDOR","21,30 x 2,77 x SC GºB ASTM A 106 1/2"" SCH 40 (6000/6000)","KILOGRAMO","","3.01"
"VENTA","21,30 x 2,77 x SC 304 L ASTM A 312 1/2"" SCH 40 (11800/11800)","KILOGRAMO","","0.00"
"COMPRA","21,30 x 2,77 x SC 304 L ASTM A 312 1/2"" SCH 40 (11800/11800)","KILOGRAMO","CUMIC","4.38"
